,Dependents,tenure,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,PaperlessBilling,MonthlyCharges,TotalCharges
5798,0,5,0,0,0,0,0,1,85.2,474.8
5799,0,13,0,0,0,0,0,1,35.1,446.1
5800,0,17,0,0,2,0,0,0,80.05,1345.65
5801,0,34,0,0,0,0,0,1,75.55,2425.4
5802,0,42,0,2,0,0,0,1,49.55,2077.95
5803,0,5,0,2,0,0,0,1,81.3,416.3
5804,1,71,1,1,1,1,2,0,23.9,1663.5
5805,0,19,2,0,2,0,0,0,66.4,1286.05
5806,1,2,1,1,1,1,0,1,19.6,35.85
5807,0,57,1,1,1,1,2,0,18.8,1094.35
5808,0,72,0,2,2,2,2,1,108.4,7719.5
5809,0,6,0,2,0,0,0,1,85.95,514.6
5810,1,17,0,0,0,0,0,1,85.45,1451.6
5811,0,61,0,2,2,0,2,0,80.9,4932.5
5812,1,1,0,0,0,0,0,1,71.0,71.0
5813,1,48,2,2,2,2,2,0,111.8,5443.65
5814,0,16,1,1,1,1,0,1,20.6,330.25
5815,0,9,0,0,0,0,0,1,85.05,746.5
5816,0,3,0,0,0,0,0,0,44.6,122.7
5817,1,1,0,0,0,0,0,1,44.4,44.4
5818,0,65,0,2,2,0,2,0,105.1,6631.85
5819,1,70,2,2,2,2,2,1,115.15,8250.0
5820,0,60,2,0,0,0,1,1,59.8,3561.15
5821,0,69,1,1,1,1,1,1,26.3,1763.55
5822,0,35,0,0,0,0,0,0,70.55,2419.0
5823,0,22,1,1,1,1,0,1,20.05,470.2
5824,1,66,0,2,2,0,2,0,79.85,5234.95
5825,0,1,0,0,0,0,0,1,70.3,70.3
5826,0,1,0,0,0,0,0,1,79.35,79.35
5827,1,34,0,0,2,0,0,1,90.05,3097.0
5828,1,72,1,1,1,1,2,0,24.45,1709.1
5829,1,31,2,0,2,2,1,0,59.95,1848.8
5830,1,30,1,1,1,1,1,0,25.35,723.3
5831,0,9,0,0,0,0,0,1,90.8,809.75
5832,1,20,0,0,0,0,0,1,70.45,1470.95
5833,0,19,0,2,2,0,0,1,34.3,577.15
5834,0,65,2,0,2,0,0,1,105.05,6914.95
5835,1,30,1,1,1,1,2,0,19.3,602.9
5836,0,6,1,1,1,1,1,0,19.15,124.4
5837,0,2,0,2,0,0,0,0,51.4,96.8
5838,1,53,2,0,0,2,0,0,71.85,3827.9
5839,0,7,0,0,0,0,0,1,75.4,533.05
5840,1,61,2,0,0,0,1,1,49.7,2961.4
5841,0,70,0,0,0,0,1,1,45.25,3264.45
5842,0,13,2,0,2,0,0,1,78.75,995.35
5843,0,35,0,0,2,0,1,1,81.6,2815.25
5844,0,2,0,0,0,0,0,1,70.4,154.8
5845,0,3,0,0,0,0,0,1,75.8,246.3
5846,0,3,0,0,0,0,0,0,76.1,257.6
5847,0,62,0,0,0,0,1,1,94.0,5757.2
5848,1,72,2,2,2,2,2,0,103.95,7517.7
5849,0,63,1,1,1,1,2,1,19.95,1234.8
5850,0,20,0,0,0,0,0,0,71.3,1389.2
5851,0,35,2,2,2,2,1,1,110.8,3836.3
5852,0,21,0,0,0,0,0,1,69.1,1474.75
5853,0,62,2,2,0,0,1,0,96.1,6001.45
5854,0,15,0,0,0,0,0,1,48.8,720.1
5855,0,55,2,0,0,0,0,1,50.55,2832.75
5856,0,11,0,0,0,0,0,1,44.65,472.25
5857,1,17,0,0,2,0,0,0,88.25,1460.65
5858,0,61,1,1,1,1,1,0,19.45,1336.35
5859,0,71,2,2,2,2,2,0,89.3,6388.65
5860,0,2,0,0,0,0,0,0,70.0,153.05
5861,0,35,1,1,1,1,2,0,19.25,677.9
5862,0,17,0,0,0,0,0,0,70.5,1165.6
5863,0,21,0,0,0,0,0,1,97.35,2119.5
5864,0,47,1,1,1,1,2,0,19.65,921.55
5865,0,3,1,1,1,1,0,0,20.85,72.0
5866,0,3,1,1,1,1,0,1,19.65,68.35
5867,0,44,1,1,1,1,2,1,19.35,847.25
5868,0,1,0,0,0,0,0,1,44.0,44.0
5869,1,44,0,2,2,0,1,0,94.4,4295.35
5870,1,5,1,1,1,1,0,1,25.9,135.0
5871,0,24,2,0,0,0,0,1,55.65,1400.55
5872,1,1,0,0,0,0,0,1,69.65,69.65
5873,0,18,2,0,0,0,0,1,75.4,1380.4
5874,0,10,0,0,2,0,0,1,100.6,1060.2
5875,0,65,2,2,2,0,2,0,71.0,4386.2
5876,0,1,0,2,0,0,0,1,86.0,86.0
5877,0,53,2,0,2,0,1,1,106.95,5785.5
5878,0,3,1,1,1,1,1,0,21.2,52.05
5879,0,33,2,2,0,2,2,1,61.05,2018.4
5880,0,3,0,2,0,0,0,1,29.6,79.45
5881,0,34,2,0,2,2,1,1,79.95,2727.3
5882,1,14,1,1,1,1,2,1,19.7,263.65
5883,0,13,1,1,1,1,0,1,20.3,275.4
5884,0,46,0,2,2,2,1,1,59.9,2816.65
5885,1,23,1,1,1,1,1,0,24.35,538.5
5886,1,47,1,1,1,1,2,0,19.75,948.9
5887,1,17,2,0,0,0,0,1,50.3,846.8
5888,1,49,0,0,0,0,0,1,95.6,4783.5
5889,0,59,0,2,0,0,0,1,50.25,2997.45
5890,0,69,2,0,2,2,2,1,85.35,5897.4
5891,0,11,0,0,2,0,1,1,41.6,470.6
5892,0,10,2,0,0,0,0,1,51.65,524.5
5893,1,12,1,1,1,1,2,1,24.0,269.65
5894,0,45,0,2,0,0,0,1,100.85,4740.0
5895,1,39,0,0,2,0,0,1,59.85,2341.5
5896,0,71,1,1,1,1,2,0,25.45,1789.65
5897,1,71,1,1,1,1,2,0,23.9,1626.4
5898,1,33,1,1,1,1,1,0,24.15,800.3
5899,0,67,0,0,0,0,0,1,75.7,5060.85
5900,1,37,2,2,2,0,0,0,40.2,1448.8
5901,1,49,0,0,0,0,0,0,84.5,4254.85
5902,0,9,0,2,0,0,0,0,50.85,466.6
5903,0,52,2,0,2,2,2,1,91.6,4627.8
5904,0,70,0,2,0,0,1,0,98.9,6838.6
5905,0,1,0,2,0,0,0,1,85.0,85.0
5906,0,14,0,2,0,0,0,1,78.95,1101.85
5907,0,1,0,0,0,0,0,1,44.3,44.3
5908,0,1,1,1,1,1,0,0,20.2,20.2
5909,0,52,0,2,0,0,1,1,80.2,4297.6
5910,0,6,0,0,2,0,0,0,60.9,414.1
5911,0,7,2,2,0,0,0,0,34.2,256.6
5912,0,47,0,2,2,0,0,1,85.2,3969.35
5913,0,26,2,0,2,2,1,1,87.15,2274.1
5914,1,25,2,0,0,2,0,0,54.3,1296.8
5915,0,69,1,1,1,1,2,1,19.1,1268.85
5916,0,72,2,2,2,2,2,1,112.75,8192.6
5917,0,4,1,1,1,1,0,1,19.95,59.25
5918,1,59,1,1,1,1,2,0,19.5,1147.85
5919,0,67,2,0,2,0,2,0,65.55,4361.55
5920,0,26,0,0,0,0,0,1,78.8,2006.1
5921,0,27,0,2,2,2,1,0,78.2,2078.95
5922,1,72,2,0,2,0,2,0,105.25,7609.75
5923,0,6,0,0,2,2,0,1,89.25,487.05
5924,1,62,1,1,1,1,2,0,20.65,1218.45
5925,0,20,0,2,0,2,1,1,68.7,1416.2
5926,0,6,2,0,2,2,0,0,78.65,483.3
5927,0,51,1,1,1,1,2,0,24.75,1234.6
5928,1,61,1,1,1,1,2,0,19.75,1311.6
5929,0,62,2,2,2,0,0,1,89.1,5618.3
5930,0,72,2,0,0,2,2,1,84.7,6185.15
5931,0,13,0,2,2,0,0,1,98.0,1237.85
5932,0,5,0,0,2,0,0,1,94.45,498.1
5933,0,3,0,2,2,0,0,1,105.0,294.45
5934,0,26,0,2,2,0,0,1,93.85,2381.55
5935,0,13,0,2,0,0,0,1,59.9,788.35
5936,1,38,1,1,1,1,2,1,19.95,756.4
5937,0,8,0,0,0,0,0,1,84.0,613.4
5938,1,34,0,2,2,2,0,1,108.9,3625.2
5939,0,18,2,0,2,0,0,0,33.6,550.35
5940,1,56,0,2,2,2,1,1,85.85,4793.8
5941,0,36,0,2,0,2,0,1,34.85,1267.2
5942,0,9,0,0,2,0,0,1,48.75,442.2
5943,0,1,0,0,2,0,0,1,84.85,84.85
5944,0,12,2,0,0,2,0,0,56.65,654.85
5945,1,57,0,2,2,2,0,1,95.3,5567.45
5946,0,42,2,2,2,2,1,0,73.9,3160.55
5947,1,33,1,1,1,1,2,1,24.5,740.3
5948,0,70,2,2,0,2,2,0,84.6,5706.2
5949,0,68,0,2,0,2,0,0,44.95,3085.35
5950,1,1,0,0,0,0,0,1,24.7,24.7
5951,0,37,0,0,0,2,0,0,100.3,3541.4
5952,1,4,1,1,1,1,0,1,25.45,84.2
5953,0,1,2,0,0,0,0,1,50.7,50.7
5954,0,20,2,2,2,2,0,1,55.0,1165.55
5955,1,72,2,2,0,2,2,0,68.4,4855.35
5956,0,31,0,0,2,0,0,1,89.9,2806.9
5957,0,18,0,0,0,0,0,0,78.55,1422.65
5958,0,11,0,0,0,0,0,1,55.05,608.15
5959,1,33,1,1,1,1,2,0,19.8,641.35
5960,0,62,0,0,0,0,1,0,84.45,4959.15
5961,0,1,0,0,2,2,0,0,35.9,35.9
5962,0,16,2,2,0,0,0,0,80.75,1321.3
5963,1,22,0,0,2,2,1,1,78.65,1663.75
5964,1,49,2,0,2,2,0,0,61.75,3024.15
5965,1,36,2,0,2,0,1,1,63.7,2188.5
5966,0,42,0,2,2,2,0,1,99.45,4138.05
5967,0,4,0,0,0,0,0,1,25.2,102.5
5968,0,12,0,0,0,2,1,0,74.05,872.65
5969,0,31,2,0,2,2,0,0,87.6,2724.25
5970,0,5,2,0,0,0,0,1,89.15,413.25
5971,1,66,1,1,1,1,2,0,20.0,1374.2
5972,0,15,0,0,0,2,0,0,55.0,757.1
5973,0,64,0,2,2,0,2,1,104.4,6692.65
5974,1,10,1,1,1,1,0,1,20.05,218.5
5975,1,7,0,2,0,2,0,1,89.75,608.8
5976,0,29,0,2,0,2,0,0,34.3,1004.75
5977,0,57,1,1,1,1,2,0,20.65,1125.6
5978,0,46,2,2,0,0,0,0,84.25,3847.6
5979,0,53,1,1,1,1,2,0,19.65,978.0
5980,0,17,2,2,0,2,1,0,79.85,1387.35
5981,1,38,1,1,1,1,2,1,20.2,746.05
5982,0,15,1,1,1,1,1,0,19.8,304.6
5983,0,22,0,2,0,0,0,1,50.35,1098.85
5984,0,14,0,0,0,0,0,1,85.15,1139.2
5985,0,57,0,2,2,2,1,0,74.6,4368.95
5986,0,11,0,0,0,0,0,1,79.15,827.7
5987,1,1,1,1,1,1,2,0,20.35,20.35
5988,1,12,1,1,1,1,2,0,21.05,262.05
5989,0,3,0,0,0,0,0,1,94.6,279.55
5990,1,36,0,2,0,0,0,1,94.7,3512.5
5991,0,16,2,0,0,0,0,1,94.25,1483.25
5992,1,65,2,2,2,0,1,0,72.45,4653.85
5993,0,2,0,2,0,0,0,0,74.95,151.75
5994,0,42,2,0,2,0,0,1,105.2,4400.75
5995,1,72,2,2,2,2,2,0,111.95,8033.1
5996,0,62,1,1,1,1,2,0,19.85,1253.65
5997,0,6,0,2,0,0,0,1,89.75,552.65
5998,0,48,1,1,1,1,2,1,20.05,1036.0
5999,0,35,2,0,2,2,2,1,108.95,4025.5
6000,1,52,1,1,1,1,1,0,19.65,928.4
6001,0,1,0,0,0,0,0,1,24.9,24.9
6002,0,6,0,0,0,0,0,1,82.85,460.25
6003,0,71,2,2,2,2,2,0,93.2,6506.15
6004,1,67,2,2,2,0,1,0,84.8,5598.3
6005,0,60,2,2,0,0,1,1,71.75,4374.55
6006,1,23,0,0,0,2,0,1,30.35,678.75
6007,1,39,0,0,2,2,1,0,54.85,2191.7
6008,1,15,1,1,1,1,1,1,19.5,239.75
6009,0,53,0,2,2,0,0,1,103.85,5485.5
6010,1,24,1,1,1,1,2,0,24.2,609.05
6011,1,37,1,1,1,1,0,0,19.35,683.75
6012,1,5,0,2,0,0,0,1,83.6,404.2
6013,0,50,0,0,0,2,1,1,100.65,5189.75
6014,0,54,0,0,2,0,1,1,94.1,5060.9
6015,0,3,2,0,0,0,0,1,74.55,233.65
6016,0,68,0,2,2,2,1,0,108.45,7176.55
6017,0,5,0,0,2,2,0,0,56.15,291.45
6018,0,33,1,1,1,1,2,0,20.35,689.75
6019,0,41,0,2,2,0,1,1,80.55,3263.9
6020,1,34,2,0,2,2,1,0,61.25,1993.2
6021,1,13,1,1,1,1,0,1,20.45,254.5
6022,0,20,1,1,1,1,0,1,18.9,347.65
6023,0,51,1,1,1,1,2,0,19.6,967.9
6024,0,3,0,2,0,0,0,1,91.5,242.95
6025,1,41,0,0,0,0,0,0,45.2,1841.9
6026,0,13,1,1,1,1,0,0,19.45,232.1
6027,1,35,1,1,1,1,2,0,25.45,809.25
6028,0,12,2,0,0,2,0,0,80.85,866.45
6029,0,4,2,2,0,2,0,1,94.9,360.55
6030,0,43,0,0,2,0,0,1,49.05,2076.2
6031,1,12,0,0,0,2,0,1,29.3,355.9
6032,0,68,0,2,2,0,0,1,105.3,7299.65
6033,0,25,0,2,0,0,0,1,88.95,2291.2
6034,0,7,1,1,1,1,1,0,20.25,129.15
6035,0,66,0,2,2,2,1,1,110.85,7491.75
6036,0,53,2,2,2,2,1,0,110.5,5835.5
6037,0,63,2,2,2,0,0,1,109.4,7031.45
6038,1,70,2,2,2,2,2,1,114.2,7723.9
6039,0,27,0,0,0,0,0,0,36.5,1032.0
6040,0,1,0,0,0,0,0,0,70.75,70.75
6041,0,5,1,1,1,1,0,0,19.95,109.6
6042,0,37,1,1,1,1,1,0,19.6,727.8
6043,0,3,0,0,2,0,0,1,40.15,130.75
6044,1,12,0,0,0,0,0,1,76.6,893.0
6045,1,38,1,1,1,1,1,0,19.6,763.1
6046,0,9,0,0,2,0,0,1,85.3,781.4
6047,0,13,2,0,0,0,0,1,65.85,902.25
6048,0,29,0,0,0,0,0,1,94.45,2653.65
6049,1,47,1,1,1,1,2,0,20.05,1016.7
6050,0,61,2,0,2,2,0,0,99.4,5943.65
6051,0,16,1,1,1,1,0,0,20.0,275.7
6052,1,41,2,2,0,2,2,0,78.45,3126.45
6053,1,43,1,1,1,1,2,1,25.1,1070.15
6054,1,36,0,2,2,0,0,1,97.35,3457.9
6055,0,6,0,0,0,0,0,1,55.0,340.4
6056,0,58,2,2,2,2,1,1,71.1,4299.2
6057,0,19,0,0,0,2,0,1,61.55,1093.2
6058,0,11,0,0,0,0,0,1,45.9,521.9
6059,0,39,2,2,0,2,1,1,40.3,1630.4
6060,0,8,0,2,0,0,0,1,87.1,713.6
6061,1,26,0,0,0,0,0,1,49.5,1265.65
6062,0,53,0,2,0,0,0,1,73.8,4003.85
6063,1,70,1,1,1,1,2,1,19.2,1401.4
6064,0,1,0,0,0,0,0,1,45.3,45.3
6065,0,59,1,1,1,1,2,0,25.0,1510.5
6066,0,2,0,0,2,0,0,0,94.95,178.1
6067,0,7,2,0,2,0,1,0,35.3,264.8
6068,1,12,0,0,0,0,0,1,44.55,480.6
6069,1,59,0,2,2,2,1,0,76.75,4541.9
6070,1,61,0,0,2,2,2,1,81.0,4976.15
6071,1,72,2,0,2,0,2,1,105.55,7542.25
6072,1,13,1,1,1,1,0,0,18.8,251.25
6073,1,64,1,1,1,1,1,0,24.9,1595.5
6074,0,1,0,0,0,0,0,1,23.45,23.45
6075,0,10,0,2,0,2,1,0,64.9,685.55
6076,1,65,2,2,2,0,1,0,61.35,3874.1
6077,0,62,2,2,2,2,2,0,113.95,6891.4
6078,0,55,2,2,2,2,1,1,90.15,4916.95
6079,0,25,0,2,0,0,0,0,54.1,1373.0
6080,0,1,2,0,0,0,0,0,29.7,29.7
6081,0,1,2,0,0,0,0,1,49.8,49.8
6082,0,59,0,2,0,0,0,0,101.1,6039.9
6083,1,64,1,1,1,1,2,1,24.4,1548.65
6084,0,36,0,0,0,0,0,1,95.0,3440.25
6085,0,3,0,0,0,0,0,1,50.65,151.3
6086,0,61,2,0,2,0,2,1,69.9,4226.7
6087,1,26,0,2,0,0,1,1,39.95,1023.75
6088,0,1,0,0,0,0,0,1,55.4,55.4
6089,0,1,0,2,0,0,0,1,90.6,90.6
6090,1,68,2,2,2,0,2,1,103.25,7074.4
6091,0,2,0,0,0,0,0,1,86.85,156.35
6092,0,72,2,2,2,2,2,1,94.25,6849.75
6093,0,71,0,0,2,2,2,1,47.05,3263.6
6094,0,57,1,1,1,1,2,0,20.55,1252.85
6095,0,4,1,1,1,1,0,1,19.65,67.55
6096,0,1,0,0,0,0,0,1,70.2,70.2
6097,1,72,2,2,2,2,2,0,81.0,5750.0
6098,1,21,2,0,0,0,1,1,75.9,1549.75
6099,1,71,1,1,1,1,2,0,24.7,1810.55
6100,0,29,0,0,2,0,0,1,99.05,2952.85
6101,0,69,2,0,2,2,2,0,110.25,7467.55
6102,0,64,2,0,2,2,2,1,85.0,5484.4
6103,0,16,1,1,1,1,0,0,19.75,294.9
6104,0,4,1,1,1,1,1,0,23.9,97.5
6105,0,52,2,2,0,2,1,1,111.25,5916.45
6106,0,2,2,0,2,0,0,1,55.1,113.35
6107,0,1,1,1,1,1,0,0,19.95,19.95
6108,0,18,0,0,0,0,0,0,25.15,476.8
6109,0,2,0,2,0,0,0,0,54.15,101.65
6110,0,19,0,2,0,0,0,1,59.8,1130.85
6111,0,40,0,0,0,0,0,0,83.85,3532.25
6112,1,66,0,2,2,0,1,1,104.9,6891.45
6113,0,21,0,0,0,0,0,0,75.3,1570.7
6114,0,8,0,2,0,2,0,1,66.65,520.95
6115,1,72,2,2,2,2,2,1,109.5,7854.9
6116,0,48,0,2,2,2,1,1,73.85,3581.4
6117,0,69,1,1,1,1,2,1,19.3,1447.9
6118,0,72,2,2,2,2,2,1,118.2,8547.15
6119,0,14,0,2,0,0,1,0,51.45,727.85
6120,0,6,0,2,0,0,0,0,59.45,357.6
6121,1,8,1,1,1,1,2,0,19.5,159.35
6122,0,17,1,1,1,1,1,0,19.55,280.85
6123,0,65,2,0,0,2,1,0,93.55,6069.25
6124,1,57,2,0,2,2,1,1,59.3,3274.35
6125,0,13,0,0,2,0,0,1,102.25,1359.0
6126,0,19,0,0,2,0,0,1,95.9,1777.9
6127,0,56,2,2,2,0,1,0,109.8,6109.65
6128,0,14,0,0,0,0,0,1,78.1,1122.4
6129,0,52,2,0,0,0,0,1,39.9,2020.9
6130,0,58,2,2,2,2,2,1,64.9,3795.45
6131,0,47,0,2,0,2,0,1,95.05,4504.55
6132,0,67,0,0,2,2,0,1,53.4,3579.15
6133,0,2,0,0,0,0,0,1,24.9,49.7
6134,0,6,0,0,0,0,0,0,44.7,276.5
6135,1,71,2,2,2,2,2,1,114.0,8175.9
6136,1,46,1,1,1,1,2,0,20.25,890.35
6137,0,5,2,0,0,2,0,0,53.85,259.8
6138,0,67,2,2,0,0,0,0,83.85,5588.8
6139,1,3,1,1,1,1,0,0,20.2,50.6
6140,0,3,1,1,1,1,0,0,19.95,58.0
6141,0,52,2,0,2,0,0,1,104.2,5568.35
6142,0,42,0,0,0,0,0,1,50.25,2203.65
6143,1,50,1,1,1,1,1,1,20.35,938.95
6144,0,23,2,2,0,0,0,1,90.0,2024.1
6145,1,67,2,2,2,2,2,0,54.2,3623.95
6146,0,25,0,2,2,0,0,1,99.5,2369.05
6147,0,39,2,2,0,0,1,0,99.1,3877.95
6148,0,69,2,2,0,2,2,1,66.9,4577.9
6149,0,1,0,0,0,0,1,0,25.85,25.85
6150,0,32,0,0,0,0,0,0,91.05,2871.5
6151,0,9,0,0,0,0,0,0,71.0,672.55
6152,0,16,0,2,2,0,0,1,93.2,1573.7
6153,1,60,1,1,1,1,2,1,20.95,1270.55
6154,1,72,0,2,2,2,2,1,109.2,7711.45
6155,0,5,1,1,1,1,0,0,19.35,126.05
6156,0,26,2,0,0,0,0,1,85.8,2193.65
6157,0,3,1,1,1,1,0,0,19.85,64.55
6158,0,2,1,1,1,1,0,1,19.65,31.2
6159,1,2,1,1,1,1,1,0,20.5,38.25
6160,0,36,2,0,2,2,1,1,89.65,3348.1
6161,0,7,2,0,0,0,0,0,74.35,533.6
6162,0,60,0,2,0,0,2,1,49.45,2907.55
6163,0,19,0,2,0,0,0,1,89.1,1620.8
6164,0,45,2,0,2,2,2,0,75.15,3480.35
6165,0,4,0,0,0,0,0,1,70.65,293.85
6166,1,31,0,0,2,2,0,1,104.2,3243.45
6167,1,47,2,0,2,0,0,0,90.05,4137.2
6168,0,1,0,0,0,0,0,1,79.25,79.25
6169,0,1,0,0,0,0,0,1,44.9,44.9
6170,0,1,1,1,1,1,0,0,19.4,19.4
6171,1,59,0,0,2,0,0,1,88.75,5348.65
6172,0,10,0,0,0,0,0,1,70.1,659.65
6173,0,35,2,0,0,0,0,0,91.0,3180.5
6174,0,4,0,0,2,0,0,1,29.65,118.5
6175,1,32,2,2,0,0,1,1,90.8,3023.85
6176,0,43,0,2,0,0,0,1,77.85,3365.85
6177,0,4,0,0,0,0,0,0,54.3,195.3
6178,0,54,1,1,1,1,2,1,18.95,1031.1
6179,0,11,0,0,0,0,0,1,95.15,997.65
6180,0,66,2,0,0,0,2,1,102.4,6471.85
6181,1,61,0,0,2,0,1,1,99.9,6241.35
6182,1,72,2,2,2,2,2,0,88.7,6501.35
6183,1,44,0,0,2,2,1,1,54.3,2317.1
6184,0,41,0,0,2,0,0,1,55.7,2237.55
6185,0,50,2,0,2,0,1,1,103.95,5231.3
6186,0,47,2,0,2,2,1,1,110.85,5275.8
6187,1,8,1,1,1,1,2,0,20.15,165.5
6188,0,18,1,1,1,1,0,0,20.05,358.5
6189,1,72,2,2,2,2,2,1,91.95,6614.9
6190,0,1,0,0,0,0,0,0,80.5,80.5
6191,0,42,0,0,2,0,0,0,55.65,2421.75
6192,0,18,0,2,0,0,0,1,74.7,1294.6
6193,1,13,0,2,2,0,1,1,104.15,1299.1
6194,1,68,0,2,0,2,1,1,83.65,5733.4
6195,0,4,0,0,0,0,0,1,72.2,305.55
6196,0,69,2,2,2,0,2,1,110.05,7430.75
6197,0,17,0,0,0,2,0,0,51.5,900.5
6198,1,25,1,1,1,1,2,0,25.5,630.6
6199,0,43,0,0,0,0,0,1,89.55,3856.75
6200,1,59,1,1,1,1,2,0,19.5,1222.65
6201,0,5,2,2,0,0,0,0,80.7,374.8
6202,1,21,2,2,0,2,1,0,77.5,1625.0
6203,1,69,2,2,2,2,1,1,105.1,7234.8
6204,0,13,0,0,0,0,0,1,25.15,331.85
6205,0,42,0,2,2,0,0,1,95.25,3959.35
6206,0,52,0,2,0,2,0,1,95.65,5088.4
6207,0,46,2,0,0,0,0,0,85.0,3969.4
6208,0,61,2,2,2,2,2,1,80.8,4860.85
6209,0,29,0,0,0,0,1,1,24.85,788.05
6210,1,25,0,2,0,2,1,1,54.75,1266.35
6211,1,5,0,0,0,2,0,1,85.75,470.95
6212,0,15,0,0,2,0,1,0,50.75,688.2
6213,1,19,1,1,1,1,2,0,20.15,387.7
6214,0,44,1,1,1,1,2,0,20.05,845.25
6215,0,6,0,2,0,0,0,1,98.25,560.6
6216,1,58,2,2,2,2,2,0,71.6,4230.25
6217,1,62,2,2,0,0,1,1,81.45,4983.05
6218,1,70,0,2,2,2,1,1,58.4,4113.15
6219,0,1,0,0,0,0,0,1,25.7,25.7
6220,1,10,2,2,2,2,2,0,53.7,521.0
6221,0,26,1,1,1,1,1,1,19.6,471.85
6222,0,66,0,2,0,0,0,0,89.4,5976.9
6223,1,7,0,0,0,0,0,1,69.0,506.9
6224,1,51,0,2,0,2,1,0,84.2,4299.75
6225,1,72,2,2,2,2,2,1,106.1,7548.6
6226,0,65,1,1,1,1,2,0,25.75,1654.75
6227,0,2,0,0,0,0,0,0,46.05,80.35
6228,1,70,2,2,0,2,1,0,64.95,4551.5
6229,0,72,0,2,2,2,2,1,85.45,6227.5
6230,1,1,1,1,1,1,0,0,20.05,20.05
6231,0,1,0,2,0,0,0,1,76.4,76.4
6232,0,5,0,0,2,0,0,1,100.5,514.0
6233,0,3,1,1,1,1,0,0,20.7,57.5
6234,0,58,1,1,1,1,2,1,25.3,1474.35
6235,1,22,2,0,0,0,0,0,40.05,880.2
6236,0,33,0,2,0,0,0,1,100.6,3270.25
6237,0,1,0,0,0,0,0,0,69.95,69.95
6238,0,54,0,0,0,0,0,0,74.0,3919.15
6239,0,72,0,2,0,0,2,1,99.4,7285.7
6240,1,1,0,0,0,0,0,1,93.3,93.3
6241,0,3,0,0,2,0,0,1,49.15,169.05
6242,1,72,2,2,2,2,2,0,107.45,7658.3
6243,1,72,2,2,2,0,2,1,83.6,5959.3
6244,0,54,0,0,2,0,0,1,99.05,5295.7
6245,0,59,0,2,0,2,1,1,80.1,4693.2
6246,0,54,2,2,0,0,2,1,65.3,3512.9
6247,0,60,0,0,2,0,2,1,89.55,5231.2
6248,0,60,0,2,2,2,2,0,60.8,3603.45
6249,0,3,0,0,0,0,0,0,74.5,217.45
6250,0,69,2,0,0,0,2,0,99.15,6875.35
6251,1,1,1,1,1,1,0,0,19.25,19.25
6252,1,50,2,0,0,0,0,1,39.45,2021.35
6253,0,56,0,0,0,0,0,1,44.85,2564.95
6254,0,60,2,0,0,2,2,1,97.2,5611.75
6255,0,69,2,0,2,2,1,1,110.55,7610.1
6256,0,1,0,0,0,0,0,0,35.05,35.05
6257,0,1,0,2,0,0,0,1,73.0,73.0
6258,0,3,1,1,1,1,0,1,19.9,45.75
6259,1,60,0,2,0,2,2,0,76.95,4543.95
6260,0,13,0,0,2,2,2,0,35.4,450.4
6261,1,62,1,1,1,1,2,0,20.45,1297.35
6262,0,45,2,2,0,0,1,0,96.75,4442.75
6263,0,25,0,0,2,2,1,0,54.2,1423.15
6264,0,44,0,0,2,2,2,0,100.1,4378.35
6265,0,2,0,0,0,0,0,1,45.25,74.2
6266,0,33,0,2,2,0,0,1,83.85,2716.3
6267,0,1,0,0,0,0,0,1,70.1,70.1
6268,0,22,1,1,1,1,1,0,20.85,450.65
6269,0,35,0,0,2,2,0,1,33.45,1175.85
6270,1,29,1,1,1,1,2,0,20.2,558.8
6271,0,27,2,0,2,0,1,1,85.9,2220.1
6272,1,54,0,2,2,2,1,1,61.0,3283.05
6273,0,2,0,0,0,0,0,1,70.65,142.35
6274,0,57,0,0,0,0,1,1,86.9,4939.25
6275,0,62,2,2,2,2,2,0,69.4,4237.5
6276,1,15,1,1,1,1,1,0,20.35,335.95
6277,0,2,1,1,1,1,0,0,20.35,33.2
6278,0,70,0,0,2,2,2,1,104.3,7188.5
6279,1,21,0,0,0,0,0,1,44.95,926.25
6280,1,23,0,0,0,2,1,1,49.45,1119.35
6281,0,6,1,1,1,1,1,0,20.6,116.6
6282,1,4,1,1,1,1,2,0,19.55,68.8
6283,0,3,2,0,2,0,0,1,99.0,287.4
6284,0,23,0,0,0,0,0,1,93.5,2341.55
6285,0,26,2,0,0,2,1,0,54.55,1362.85
6286,1,8,1,1,1,1,0,0,20.05,163.6
6287,0,26,0,0,0,0,0,1,83.95,2254.2
6288,0,2,0,2,0,0,0,1,79.45,145.15
6289,0,67,2,2,2,2,2,0,116.2,7752.3
6290,0,71,0,0,0,0,2,1,93.7,6585.35
6291,0,59,2,2,2,2,1,0,79.85,4786.1
6292,1,39,0,0,2,0,1,0,100.0,3835.55
6293,1,21,1,1,1,1,2,0,19.6,397.0
6294,0,1,1,1,1,1,0,0,19.7,19.7
6295,1,48,1,1,1,1,2,0,20.2,1027.25
6296,0,31,2,2,2,0,1,1,50.4,1580.1
6297,1,64,2,2,2,2,1,0,113.35,7222.75
6298,1,46,0,2,0,0,0,1,80.0,3769.7
6299,0,52,0,0,2,2,2,1,80.95,4233.95
6300,1,67,1,1,1,1,2,1,24.9,1680.25
6301,0,67,0,2,0,0,0,0,54.9,3725.5
6302,0,5,0,0,0,0,0,0,75.55,413.65
